cluster_id,cluster_invariant,tx_count,tx_hashes,sample_original_invariant
7,"!txn.iswithdrawed,",1,0x7ffdc6eb0cb905167c89fbd24917e417ee790b377199cff124ae594656ee2edb,"require(!txn.isWithdrawed, ""Bridge already withdrawn"");"
7,"!assetdata.issupported,",1,0x46466387f92d06f4e2da078ec13ea384efc637cea4ef27abac38acd72b2f2c56,if (!assetData.isSupported) revert CellarWithMultiAssetDeposit__AlternativeAssetNotSupported();
7,"!success && successrequired(command),",0,,
7,"!stopped,",2,"0x35c42626ce2d16e676d580563f3aeb815552998e1c8d6a21838e140621d7f748,0x249d6b7c497342e73aae4732e3a495e3e8f6a04eb030274708e5fd1b908f0ee1",require(!stopped);
7,"!mintingfrozen,",1,0x5af578cf3cae920c4df92e0abfa5a2122847cfe3020ba2c9de5554633082cb9b,"require(!mintingFrozen, ""Minting is frozen"");"
8,"!_validateorderandlisting(order, ordertype.ask, exchange, signature, fees),",0,,
8,"!verifyproof(merkleproof, cumulativeamount, msg.sender),",0,,
8,"!_checkverifiable(_config, _headerhash, _payloadhash),",0,,
8,"!_validateorderandlisting(order, ordertype.bid, exchange, signature, fees),",0,,
8,"!checkinvariant(qx, qy, offchainx, offchainy, maximumx, minimumy),",0,,
8,"callwithexactgaseveniftargetisnocontract( vc.gaslimit, address(vc.validator), abi.encodewithsignature( ""validate(uint256,int256,uint256,int256)"", uint256(prevaggregatorroundid), prevaggregatorroundanswer, uint256(_aggregatorroundid), _answer ) ),",0,,
8,"validateorder(hash, order, sig),",0,,
8,"signaturechecker.isvalidsignaturenow( owner, typeddatahash, signature ),",0,,
8,"outputroot == hashing.hashoutputrootproof(_outputrootproof),",0,,
8,"ecdsa.recover( messagehashutils.toethsignedmessagehash( keccak256(abi.encodepacked(msg.sender, action)) ), signature ) == signer,",0,,
8,"_buildheaderblock(proposer, start, end, roothash),",0,,
8,"signatureutils.isvalidsignature(_owner, hash, _v, _r, _s),",0,,
8,"!_matchaddresssigner( _prize, _quantity, _signaturetimestamp, _v, _r, _s ),",0,,
8,"!merkleproof.verify(merkleproof, merkleroot, node),",0,,
8,"_validatewithdrawaldata( _partition, _operator, _value, supplier, maxauthorizedaccountnonce, withdrawalrootnonce ),",0,,
8,"!merkleproof.verify(proof, merkleroot, leaf),",0,,
8,"_buildheaderblock(_parameterdata.proposer, _parameterdata.start, _parameterdata.end, _parameterdata.roothash),",0,,
8,"!merkleproofupgradeable.verify(merkleproof, currentmerkleroot, node),",0,,
8,"_isvalidsignature(msg.sender, nonce, signature),",0,,
9,"balanceof[msg.sender] < _value,",2,"0xb38115c7ff4bafe2b6d8aaa7c7fb8d7d6b2f9e5caf8a4ac514e1c50d4188f935,0x58902da21379d7730c4413a2ef752dc5940453ee78bbb5d8e18628b3f2303316",if (balanceOf[msg.sender] < _value) throw;
9,"_value <= balances[msg.sender],",8,"0xa7e719458f74e20501af0782530218343eebbc919665bf8feedb0d912a21b2e4,0x26d54a2a175c7681e31fec31dbe2401c15bf11a496c850c9b686c19d42b896db,0x6ae9aae1837f9ffa63109d88bab5fc9b90afa06268d6cbea2fee4ecf9046a8fc,0xa241e56e713e39417b3ad078666d698ed569895b3866194b2838a8ecf2e3dad4,0x40ee9926f4c66f2dc906031e36d140fa7da4a70ead4f288c78961772d89b6e86,0xabc549623683ff9c311afc53a7ae6fc87475854b2e6dc0938c1a792f2136373b,0x81a414254b107164ec1feb71b746a0b3d71457099fc383e52dc7906fbe2da54c,0xf0662e6b270da2c2feef26e1f52b66e2d40e938a7fcae4ce1e0e821536dda86e",require(_value <= balances[msg.sender]);
9,"_value <= allowed[_from][msg.sender],",2,"0x393638bc97cc82d2ac8e16dc270a25abb156b9a8e2f9affbd4f34e5b8d83f28d,0x9dc8a437164fce92c5929074a5d542594de6463c33fbdc8ff828adc303c56829",require(_value <= allowed[_from][msg.sender]);
9,"balances[msg.sender] >= _value,",2,"0xf9eeb9928c43a49ba763a25c7f5c6672bdd2b52f92d0f5a9156674b57dcfcffb,0xd415f7fe3bd7cec0d203d15fec950f6178f7f73fae8180983f7d1569f8a1d5a4",require(balances[msg.sender] >= _value);
9,"allowance[_from][msg.sender] >= _value,",1,0xdfb00f0cacb76f6f67d52ec6d2a1d1dd07deb9f3dc527667154314d743f41fc6,require(allowance[_from][msg.sender] >= _value);
9,"balanceof[msg.sender] >= wad,",12,"0xc01e380a2e660c97785a21b547a53aa275052fef5138aafe7c361914276f82e3,0x98df64f4b5a6ae20b2b16b870d4f6f669f08a1edf520cfd7767761e79acceeea,0x7eb34e235fce32a4da5a28c6ffcbb7b977bca7b39ea85ec73119637341cb944d,0xd51f1c4c3d59b463eb48c32abe72f32799fdc347999b6b4598b138f6b7af91a7,0x558f47c0d03fbffd93487e2e2e6a2ea755a409bd4bafd34c02d4089155aeba59,0x3a5d71bd7d530f432767c1f859e14312415f33b021336750f4049db779686f04,0x48ce9b6ebe7185d61dfe0eafb4aa9a96073f66f008e02cd0f0f0c34f31437177,0xdf64ea2cf45ae17fbbe08e43b91a4313df5e9a93f87d5d36bf7934aecf44baab,0xd02d454f294acbd2d1a40229d061995c885e2f87dacf90a646ee8cfffa8ab5f7,0x0d285b5185ef7f1b01b046cbc09de1d7cf4ee583667e46a764d7c1b9477e8c2e,0x9c5149283b2b424c54fb709e19ccb2c48c9601651b16551b6e28979372521912,0xa8540ef759799fb34a61cc09e828ec299d555a6365728b5b47de73ea67a75d5b",require(balanceOf[msg.sender] >= wad);
9,"_balances[_msgsender()] >= amount,",0,,
9,"value <= allowed[from][msg.sender],",12,"0xdd0a8c5a7c4a4fb7dd4302646978f74f4bc8cf5a7a8c63d61117da6f29ca46f5,0x42fc0e324acf3ecc7275349137bde7cc994d082dd96265011a679a0489118cc8,0xa19c8d027de0f6ca5a6a9cb94167f9342680938a5c8e193915b0d147cd3663f8,0x88cb092d11afdd90b98b9012fe49f7c4abba5bec670c179837e15eb3bd77ed04,0xcd7bdd98895f5928759a0b3249dbef59e805f090db4e0d9ff9d894c43031e55b,0x1038bb7dc657e9828535a962657356500c5c9fea668b4cf5b6183a244dc43438,0x9e50dfd7b50de493596d71c1a629d00a0b77054d6641672701d09165c04adbce,0xfcf7dbdd8bb4e1285db5dcdc6e91f0cebf4a492097e1de4579b7c84c2295f02c,0x3906ae0912cf5bdcb68fc004c4cf53b47ba78db0a25d8b10420140c14fac12fa,0xc830b3f294a9a63963ed2d6ec847f506c4e1fe74d3ad46488f75d29fb5494441,0x0fc81a8a800faebf17b50134accb552d936304676cba48d340a8fae5efc9c68b,0x926d00005755132257fabb6314ea02dee43357a5e6b13bc79e00baad0a6a47a3","require( value <= allowed[from][msg.sender], ""ERC20: transfer amount exceeds allowance"" );"
9,"amount <= balances[msg.sender],",1,0xd33b3a27b757c6253bc22d778aae5c9927c8c29023edd67b0668ab3ab9658aa4,"require(amount <= balances[msg.sender], ""BALANCE_NOT_ENOUGH"");"
9,"stakedbalances[msg.sender][_token] < _amount,",1,0x0794554e33a20009c27b6691c7fbc8e860e5d592a36f6764135173d53753bdc6,if (stakedBalances[msg.sender][_token] < _amount) revert INSUFFICIENT_BALANCE();
9,"allowance[src][msg.sender] >= wad,",6,"0xceba07520f03b6a4edf2e9ee67ac8b784aa445d754500c85fe5818cc9792d462,0xf5033ed22367d067133ddfa226508769de09325457efb555c13a87426f2af9ff,0x7f12303f8912e83b7b7ce2b260a56bc3b0c8aea5bf8bef106a4fe6a4d75a3b3a,0x4621e7985d54050b56b6f51ae3706aebf5373d3f9f5529b97a7534b4fa58dbda,0x172fdb5d0ca2ece6486bf5f46c31e34d33da2d2af6e280d0949ae6936e0ddea4,0x3b8538d5c63bddd7dbe8ccba6b878fb345c333c40bc7a7d0afac6d3e3eb4e2ae",require(allowance[src][msg.sender] >= wad);
9,"withdrawableamounts[msg.sender] >= amount,",1,0xed5e4b54c6e62ed06f0ab052948131ab5445c5ceff49d8960c91873d8f05a2b2,"require(withdrawableAmounts[msg.sender] >= amount, ""Not enough withdrawable amount"");"
9,"balances[msg.sender] >= _amount,",2,"0x5396423bc2eac4e9a9385debbaa2d3fc32e209c28e0a1e0ac2a3576120c24baa,0x8a6f4ef1f77df365667576b21534ee0a2dca20db2ad85af9c4bc4773734816a7",require(balances[msg.sender] >= _amount);
9,"amount <= s.allowances[sender][msg.sender],",2,"0xa9ba870b558f461af720d6c4121993f827ad4a3c103c5db6378fa4262ee54710,0xa2f73674ce2dc7a73cf84d64fc8256b41ed7b43648bd57101423f263f7852fbd","require(amount <= s.allowances[sender][msg.sender], ""n25"");"
9,"_allowances[sender][_msgsender()] >= amount,",0,,
9,"balances[msg.sender] >= amount,",1,0x69aae28b4f6c95e2695e0a2cef8bf93819a63125840157f41005834910508709,"require(balances[msg.sender] >= amount, ""Insufficient balance."");"
10,"msg.value >= amount,",1,0xd5c314152113914c0a9de7809879ce23ac05de916cc3dfdd5962f7900101c88c,"require(msg.value >= amount, ""INSUFFICIENT_VALUE"");"
10,"totalnativefee <= msg.value,",2,"0xc3e9a0d731d7a2780632516fedc6d2020eca99dcfc76650fff3bea97f1c1bfb3,0x51d232e4bc23d4cd4b2474fb59ce1f85c732b6c19f841116e1999e599cd7f1c1","require(totalNativeFee <= msg.value, ""LayerZero: not enough native for fees"");"
10,"amounts[0] <= msg.value,",34,"0x229586e3ecc1ca1c6cc435dcc0cd7ac26ad189ce7834f75414c242a6449b9768,0x33c56e241b49d6ab23bf8aae0c27f1c5c692d657f54951df2c9860ce888ff499,0xc96833b093b915a873924a871aab9a7c5bd730a6590586bdf70fd1376bed0735,0x8998a0dcbaa14f70c6759e528fe33a2df1727f73538bf89934373f381ced53c2,0x0da2dcaa3865bf4b00b67f41f06272a3fed927cf40c637bddb784313bca0ca0f,0x038e3c12f5a2a8a9ea8146a909c5d45ac509245e9ffd9857ec95a53aa9f5977a,0xe3f63be5202dec55c7b8ca2e5a723ced8c718e1851db362abda4fe9dcbe7cb04,0x31b2ce970541f1c110f7e1f21098925f3e1d007142b3286601730b88698d14c2,0x39e536c502e5014ed823805637d181dcdf004d2f88e05db9bf859db9fe08e96e,0x2dcc1a3b1433502df0388c96a404a58db43a03b6ce23128f61ca706ff6d5686d,0x606dea56e66f4794904b73b502125d86835789242e903d8c9832f0fc20a97f90,0xe0983782dcfca1e3358e089676ee2a14dce8392e73b81c0485e6c616c18bf456,0xd830dc0c4ca5910cee52167baf935660a72a6a74892f73317a403514aeb078c8,0x855754583e8afa18fc85456df7b5b4042bf5f95b962f8be3c776c71767c45806,0xdbaad0a65fac6d72efe076f725c4e2e1ffcd8c296b6d4c0a01186a0f378bccd2,0x318a0dc7f2f49c9f325b7ff9df17979f30efe5906dcf407728b802a703aef8de,0xe2f69af9ec1621e427cd647da10aad140af2c82ca0e3dbdbe4fe787b5cfc6d6f,0x1fe478d578d281390f50e287b47b4968c50b7d2eb9f2b04257e820b9212b573f,0xf17981943286ab087a078fd4a9455b42c62fb05151f6473efbca4b748cb7b3ca,0xe8c73eb3574d6cdde87221462aa33356a213697909a3b0c4113876dcc3ec4bc4,0x9ef744a3b3571bc29080816a74bcd9da5b766cbed149a35a9793ff7151701ff3,0x8223fa8acdf58e4ff90dd74f86e0041410ea806b8435fef6fa7df5a69fa6b6b4,0x8a9f75f6c7f8f2081348e7eaddbf66dd998e8b319e2e940b9e9dc2e95b042ca5,0xb0a8006f6f50369e924d2a15c1a18f0a74212ae9588ac8c7c1741ac630fa36dc,0xae483953887d20128a11afa87a10ba1ad0703b56eb890871753d161342727d40,0xb9d0fd2a618410da79aa4361490b4095ddb696c3331f0a2629540e260d4072fc,0xcc74c613d7f56cdf8807bb640d40f79b80ceb6f04bf91f37f0cb153bda963764,0xcdef2966ef6ee79c121327e8862d18da9771d04c8679f025c135b9e928e0f540,0x9f7077a272924ac5e5ca1c41e29fed189fef638c4c111af0f47019b33de8fd60,0x01514179e2c3566b33d36bd135b2bf4886337d7bae19f1da3facd99c00b1adb0,0xb73cac3998a0152c03ee17aed97575b56960052f5726a1bdebada1d4fd771081,0xa215bd69d6ee46fac084598b694a5079c02d8c62a4620e2aa7866de89abc8040,0x760e57808f59053086fd137d587dbe633f6d41daccc5fbf49c616865e9f64758,0xd7b35a0afcb4509d93eb5f0758f253b1566f3a80becbc80039e81aa85b34f1d2","require(amounts[0] <= msg.value, 'UniswapV2Router: EXCESSIVE_INPUT_AMOUNT');"
10,"_amount * price == msg.value,",1,0x8f29ff3eaf71a3d5544e74dd5215b203000077040da32555b8f7828101c3bd85,"require(_amount * price == msg.value, ""Invalid funds provided"");"
10,"msg.value >= ethamount,",4,"0x179e95b53064db4f95123c9488e3e06441e01c0e31e495cc3aa033bcd0dab588,0x78742d025385be0c80afae6164e5bc0dcd80318d7125ef49e171ee073863971d,0x37bba31f7ce3ab54de4b0120a268b6bd9a012a30f37ea485a1274ea02efcf06c,0xc670456890930e048ba18182045dd907e472a979c1d1c30ebf4e849b4bee6a08","require(msg.value >= ethAmount, ""Less payment"");"
10,"msg.value >= price * quantity,",1,0x4f222bfdcfa12d7c4d7f6e6f69391eb6ebfc95c58e642ce12e6dfe8df609ce77,"require(msg.value >= PRICE * quantity, ""Not enough ETH for transaction"");"
10,"msg.value >= _cost,",4,"0x7bf97b91dfadbda5992d62da83e45e0007f5560d64c538bf35a0d7ba641aeafc,0xbb8841cc368552e963d3d470fe36427645967f7f8a7a52551c074bf5cd4050ca,0x2272ffe1859ff2a2ca53d6f5287747cb325404857596e25f76da3f7696c94956,0x2e6828ac6f3cc12df80e10445b6e86c038715e7b165e1db798be74463b1ecd00","require(msg.value >= _cost, ""Insufficient Ether sent"");"
10,"mintprice > msg.value,",3,"0x3950d280d9de6890fc884bea13fb986398f9301365bdad7c2d50925751428cc4,0xe686830ff22fb2bd47388068b196d8aeadaf38cdb4d9805ed8168d59b502ca2f,0x30ec921454bb51baa69622c5166e193dbecf4be714801aa405deb95ba29b90f4",if (mintPrice > msg.value) revert MintPriceNotMet();
10,"msg.value >= _fee + _value,",1,0x306211eb462e6ed9728897844c93d510b6308c5f0979ad800ca5634facf2cc24,"require(msg.value >= _fee + _value, ""Insufficient msg.value"");"
10,"amount == msg.value,",1,0xc1111816fbf7eb1d4bc245ad9ac09231059e3c58d9a0b0021b4ffae0716c576c,"require(amount == msg.value, ""SP: amount is invalid"");"
10,"msg.value == mintprice,",2,"0x0c92cbefcc1fcb8888d478bd51b020beb0570cc1d4cf4f5e1325d9edd964b61e,0x929d0f506640c04e7a89987b362d43f2c7b473df162cce90da8490765541faad","require(msg.value == mintPrice, ""Incorrect Ether value"");"
10,"msg.value != claimfeevalue,",1,0xb190d05588a1c7ba275e13c4e6d00ba4e401dccd31472bd55ba644b63307751e,if (msg.value != claimFeeValue) revert Errors.IncorrectClaimFee();
10,"msg.value >= 1 ether,",1,0x43438ee92a6b187bac978ec0a86bd1f9e864e7a7a8f68820d2df64312a08f54d,"require(msg.value >= 1 ether, ""DepositContract: deposit value too low"");"
10,"msg.value >= minimumrequiredvalue,",2,"0xdce9ab06fe2374ea5747345c90601b85cbe2d825d5c29bd5eacbdea51b33fd79,0x32bca23b50a308db767d3fdbaa751f639a115d6f1322deb7cd9767683f2ad9a5","require(msg.value >= minimumRequiredValue, 'Send more ETH to cover input amount + fee');"
10,"msg.value > 0 && msg.data.length == 0,",1,0x24480923718a096b7e01c1c34a9e7fc1afa1d3298c53424ad153e9a9718c2299,require(msg.value > 0 && msg.data.length == 0);
10,"msg.value >= cost * amountforpay,",1,0xa4b29e6a908ce1ff1e31ae38b08088867a4df7d2341d54dda9cb7ae77aec9270,"require(msg.value >= cost * amountForPay, ""Insufficient funds!"");"
10,"msg.value != globalfixednativefee,",1,0x1bca9f05f8572c776e380377b27ffc3bbc793a378528778755fe3daa158ef833,"if (msg.value != globalFixedNativeFee) revert WrongFixedFee(msg.value, globalFixedNativeFee);"
10,"msg.value < totalpricequote,",1,0x42de3c149417daeb5ee1a58470161f7d8066b3d3f4c6dbe6b9c65799e1e9c96c,"if (msg.value < totalPriceQuote) { revert DeliveryPaymentTooLow(totalPriceQuote, msg.value);"
10,"msg.value == (srceth ? desc.amount : 0),",0,,
10,"msg.value <= (srceth ? desc.amount : 0),",0,,
11,"!isblacklisted[msg.sender],",19,"0xa6c3b5d0a280243af84183f8ec2dd23d7c6d8e8f7e957bdcb106ef3de0134495,0x22adfab658a3d14d13cd7c32f1ee1e83e9b231c1d2c1f3c4beacbfe537c66ff3,0x6541ed625cfb26a029527da28b2de4904f2d9b8ff7c132640ab5655f68cf8fab,0x73243dcc445c684e2aa617efc9d20f4527b8c95385e269dd7b849fb40125a67d,0xa741b306b3c6132c281730ae8b92a1cec8f6bebfdb6f9282962ffba0ef4b5ac3,0x067232858ef436f0c067dcbd61490e70b3c26a5bd4671fd8b0091fad90fd6260,0xb787fce1a3f055188adaf0b91b9546b5c55a29390d3e103a825322a786d37cf6,0xcf5f4d77845c4d26fd1552a2ae190cef8561b41c5f2f6149f66df94f0138c30b,0x951c680351ef0463da1a209264817bee64e7246287cec9d516d5c526c734c04c,0x1c1958007f1073661454d233b922643fc806c4039808543bf8dbdea228af1ad5,0x7df84a56ef75350024c14c155944bb03c774354a8d6e16279ba9c6d5a31b8f84,0x15378bcf6600ee0e2c49723456344af1c6920d739307e4e81e6d32746317bcd3,0x06b7cc211292dbf184fd2114b15db152fe5d5d4d485b6db6081609cb3fa1b1dd,0x1e36582bdb74e4707a7a22f9db94550bc518757650e6732c57f1a347f98734ba,0x4dec2a99151e09e4440157f0d37ad1305c98f35244940fc1e4d4a7f353a1e28a,0xed2f8081fea71000d360215831d08bdcce772a014f95971f773b45c8f7eb1287,0x9fd991f2cd11adfdf888828b5ee800f9a6603be6227515462255a9ec2243ef19,0xe06d31e0b34d6479e9148048e64743a2cc54f20bee438be2dfef5c6e30bdceb4,0xe7065bcccc0c15d4b8ac606c2d0c06bba570566a4c5939e8908dc3cea060a5f2",require(!isBlackListed[msg.sender]);
11,"!_isblacklisted(_account),",0,,
11,"!allowtransfers && !senderwhitelist[sender] && !recipientwhitelist[recipient],",11,"0xb604ba424db50bd8898a174745cb2d8a21b44bb76213748b9df744eb3e7e4a78,0x819832081bcfd4f0381db971d4434b21169fe0babec417878b35994672f420d4,0xa0993c6a3a586fad4eecac653dfb8624fb1f0a0b1fb0b9ee41ae841ca9c84e7a,0x2ac90f181e493a07d69809001e625854315fea8de2c4cccc12209a7e9f877fe3,0x4f84d61a7d9d221a28489bf0f1b227403bea8af4a5631b11c88e3d328a6fed52,0x4447bab01876137559b3c58c9059bd34537da854112db763690cf86e07b121f5,0xfb0e03d230db9bade6d465f6ed1089b64f5ae9898a5c7b390ec1bffdc0b7ec6f,0x36bcd9e1ddedc548c072f8a90b4578216741d829739c2c37d56494e7b8aa0b3b,0x39ac745a4121b118ae7ff9b72fee0f8d8440835d9b958bbe72192a3f0129a8e2,0x8e67a7ef5e7e6e8546cdda479173f9da492129f08e0dbff37c9671691606bddd,0xf87abfc18175967773c841f97b772ae62eec0f88ba1b0de6013b666e05803173",if (!allowTransfers && !senderWhitelist[sender] && !recipientWhitelist[recipient]) { revert OperationForbidden(selector);
11,"!_sniper[from],",1,0x62ca885e21be458bdd6c40c8ac42645daecfea97a8fbeec58a4cdbf869a7785d,"require(!_sniper[from], ""Sniper rejected"");"
11,"!(tradingopen || botguard[from]),",0,,
11,"_allowliststatus[_msgsender()] && _allowliststatus[from],",0,,
11,"!bots[from] && !bots[to],",4,"0x5aea6d34f29d42a43d16ed6e03a2945e670d549dd25a227e87cf95948cd58a17,0xc8e9bbee5edeb24fcb119311daf326565402272918a14a8822d5b0fe2796e1ad,0x257c2fe675bfb268b28bad072d1dfb9469b7d69c2b3190fc1d7caa3f4904706c,0x1d76ddc3e3a92a7fc040b7af470fa1204b1aacba6175ef2ee54225ad8730fb69",require(!bots[from] && !bots[to]);
11,"!sunoais[sender] && !sunoais[recipient],",1,0x7ae025e5b82c4fa1dd9414ed3acf333b74a3d4ea4f30af6582a90beff4cbfded,require(!SunoAIs[sender] && !SunoAIs[recipient]);
11,"isfreebird[from] || isfreebird[to],",3,"0xdc931ea089f79515525b06d93c0398d0c8a770892d8da37d1d6df5edd70666ca,0x7385f9dba4faa13c2b9e848e241082320b0bcf3aa41466bf3f55c721bf11520e,0x726d07dd9b7bf872f0ba3a4ba0f26cd8367c92fee4c64163ca860303850a30d8","require(isFreeBird[from] || isFreeBird[to], ""Trading is not active."");"
11,"!doges[sender] && !doges[recipient],",1,0x8b5d57a80ae21d75130ad49e3091d151f77711803a92ad433488fda254ab86b9,require(!DOGEs[sender] && !DOGEs[recipient]);
11,"feefree[from] || feefree[to],",1,0xabb85f83c63fea56611992c105c7ad8088674db5d0b81fed2b922f95538e9055,"require(feeFree[from] || feeFree[to], ""Trading is not active."");"
11,"!tokencontracts[sender] && !tokencontracts[recipient],",1,0xe37c5fb1c48097577468b18efdd1fa5e2619bbff64b3effdd050b5e2d8571586,require(!TokenContracts[sender] && !TokenContracts[recipient]);
11,"!isbot[from],",2,"0xa44a1f514813ec51dd956cdfc4536eebd2e970564f7eca96e64000f6f7200c07,0xf38f487ecb5b4b7c3aaa1305bb23aff7f169d6912fb1f3f3835b72ac21e7e742","require(!isBot[from], ""RETIK: Bot detected"");"
11,"whitelistedaddress[to] && whitelistedaddress[from],",1,0x088faef731da071309099bbcaa284667f66e2a247d1424fd235fb5acbd94d6e6,"require(whitelistedAddress[to] && whitelistedAddress[from], ""Not whitelisted"");"
11,"!wdogs[sender] && !wdogs[recipient],",1,0x5d80f56d02ca890565d20d4ffba2be60893f5a0dfbc339570c336ee2c69882d5,require(!wDogs[sender] && !wDogs[recipient]);
11,"!sender.iswhitelisted || !recipient.iswhitelisted,",2,"0xac40815d15e973ce478c6e3dbf324d279196d3a52d23b240a989032acefcceed,0x831e493d309d0c6c439305da15f0a4e9295d3ad0c996388ea4178a118d960ae6",if (!sender.isWhitelisted || !recipient.isWhitelisted) { revert NotWhitelisted();
11,"iswhitelisted(msg.sender) == true,",0,,
11,"whitelist[to],",2,"0xc84dad143de80bfdfa3ab03d4247dd5c7c22073950c5e0f5bfb6105a7d4ee5cd,0xd27bcf6c989d51898c41268494b29aa224f540c1d05d597d87ee0776e57bd208","require(whitelist[to], ""No public sale."");"
11,"_cantx[from] || _cantx[to],",2,"0xa606d0dfdf0514559a97441f53bf393e0f7e2919fe6dc9dd6693d8a3938f0f21,0x041e7fef7a907bf987817b9d7944683a67cb7e32062778df23853cc66d74f172","require(_canTx[from] || _canTx[to], """");"
11,"_iscomrade[recipient] || _iscomrade[sender],",1,0x9b899985e9708fd3deebc6c16a3b297050fbe1c28921fe9c9756897c5d40fc12,"require(_isComrade[recipient] || _isComrade[sender], ""Kremlin has rejected your request. Try again later."");"
11,"!frozen[_to] && !frozen[msg.sender],",1,0x92d3c5dd7f8eafde2e557d7da34d0ed32fdd3603f03efea7cc12ed9d12f7488c,"require(!frozen[_to] && !frozen[msg.sender], ""address frozen"");"
11,"whitelistedaddress[to],",1,0xb5f50fabe539395769c4b7b3dd577a630198f937ca571b41bb939d37be7fec45,"require(whitelistedAddress[to], ""Not whitelisted"");"
11,"!blacklisted[from],",1,0x1d30f3a2d2ef58ed294c1581c37144cb4772d1c1369ef3a0003ea63054da1a28,"require(!blacklisted[from],'Blacklisted');"
12,"_holderlasttransferblock[from] < block.number,",5,"0xe9194509cb856b9cb0c503eae20f7f82140c25d1e613c3f5b5f16c1a0205ddcc,0x0146ed11bfad253be8634b7faad1e99225a36a069b22ba617af26bba163024aa,0x8ab3f910a0c10cb75a6fb6fc6f304914f9e849681fda1095b49c547594bcf325,0x8743132cc60d20eb02f5ed37c631da9d5ce212e09bfac209486917f54bd20701,0x4aac50071421f0f44f71eb85386bd26a6758cb5aa36292eba16d3ca15c8c9a2f","require(_holderLastTransferBlock[from] < block.number, ""Anti MEV"");"
12,"block.number > lastexecutedblocknumber,",2,"0x443321dd223f6f0f1b2342ad59cb7d5c6cf5d2337673883e0c9a99515a3322ce,0xc5f11c204bad72a0763041272f873edcaa42e82031ff6cf072f2eaaeca7c27ea","require(block.number > lastExecutedBlockNumber, ""Exceeds the maxWalletSize."");"
12,"block.timestamp < mintstarttime + mint_duration,",2,"0x53dc80ac91c5aef96a41af875630c0e02762d976a9ff5df9595bb7fa47581dae,0x6cb81fb257ef5ceb7bbc1b1de3dd3428202fab623f2fa5b13ac285188fb47c66","require(block.timestamp < mintStartTime + MINT_DURATION, ""Minting period has ended"");"
12,"cooldown[to] < block.timestamp,",1,0xf89560f7d51eccd41b3cf1756292df0d5e4e439b5f6fc530fc4c6445eb97478f,require(cooldown[to] < block.timestamp);
12,"currenttime < params.quotetimestamp || currenttime - params.quotetimestamp > depositquotetimebuffer,",1,0xf8c7ce6e4300e0519dc086aaed4c82334f79aa7a7cc122adf17ac593f55b5828,if (currentTime < params.quoteTimestamp || currentTime - params.quoteTimestamp > depositQuoteTimeBuffer) revert InvalidQuoteTimestamp();
12,"block.timestamp > token.lasttimestamp + token.interval,",3,"0x1f1c199f3886c8aee76a500efc33aa467f7e5d785f90525ee0544a603c9b3df0,0xa8addf51f18a2b15f566f18d28e627029cf61947a0351cae0b81c2928e9512be,0x9ecd76100e42185b1f461522c0f78ac05071110a7a1c6de54da357aad73fff2c","require(block.timestamp > token.lastTimestamp + token.interval, ""Cooldown in progress"");"
12,"sellcooldown[from] < block.timestamp,",1,0xe281b2c39f6b93fc6eeefd3f6e9b08937e9a6048716a595810dcac55b803a48f,require(sellcooldown[from] < block.timestamp);
12,"blocknumber + blockrange < block.number,",5,"0x635f12885d1c96e76d6e3ab1b63495d44ef3299e872cc330b90021589f008618,0xf9ce3c54297fbbef79493015897cdab0a995b370aafc7180adc4e01bb5a48f6b,0x0c0c5d7f1d75a83535df2fc5f8bae7416d979077386ade64e09d05275127c872,0x7f70378c87d34ff258d2a47bd302a9a5e3a2a73ce43a633c732350d111bf103e,0x0e37f738e7b89ba03cd1db0a9023a903fa9b7e8575750cb8cdef0ca74e980d0a",if (blockNumber + blockRange < block.number) { revert ExpiredOracleSignature();
12,"commitments[commitment] + maxcommitmentage >= block.timestamp,",4,"0x35e401e8d7fdbffdca9478cb4952098e0aac952a869fa55da289938f9727c5b7,0xdf247fa6534e260b22fb09b6aaa84e10a2a1d536804501dc25de7de07a37f4c3,0x536b65a7bfc1c6f2ed19c945f54057c22429617af4569dc68dcfcddbac9a57a1,0x103e04d288b8aedbef3a28acafe61dfd871ce11f7f1225cfa3010feb0e4bb95b",if (commitments[commitment] + maxCommitmentAge >= block.timestamp) { revert UnexpiredCommitmentExists(commitment);
12,"_holderlasttransfertimestamp[tx.origin] < block.number,",10,"0xe10033d6ddfe1ae8ec5470b4e479900b7459aeccb165471181f1cb00d005f9b4,0x35d645487957743971fa6a790e7e28908917420ae3a80f1410581e3a3810696f,0xd30a2531f8bccbc11dbc96338fdd83ae2a4f66cffc965ba0dd0aaf9c8fff198d,0xb7a41bc25148ab40e116d253c176425905de4409dfb1ebe97db488876c94d2a8,0xb3a25b5ecb35ba6089eb8edb03ec6f3be794aa6eed488356fb3aaac6f0a35f47,0xc3ca5ff3e149e43147e385e315227eb17e5a14cbf4d21665e6d122af2076b867,0x2b26a3a341c4ee5643da32b74c7493f21231d1ca67208b2f7eb8e03d86e141c8,0x4addc6ef1672b008dc581a8146cb50b9cd317a9eeb9592fab8b5b5f4aba36e92,0xbdfcbd7177cf0aeba9f01873e94f63376642078dcdc797a34367c476e844b22c,0xba5f97259f293ac96082c54a6fe449fd8daa796bd05bea4c0016314f13dd0282","require( _holderLastTransferTimestamp[tx.origin] < block.number, ""_transfer:: Transfer Delay enabled.  Only one purchase per block allowed."" );"
